user_id,tweet_id,tweet_text,class,tweet_text_clean
user0922,2a3d62815d5b,"Para bajar de peso es vital la culpa y la conciencia. Si haces ejercicio al momento de querer comer porquerías te dará pena tirar a la basura todo lo sufrido 

#finde #quierosalchi #yano #Entérate  #querer",control,bajar peso vital culpa conciencio si hacer ejercicio momento querer comer porquería dar pena tirar basura sufrido
user0923,117736adcb46,"Las personas que padecen cualquier tipo de trastorno relacionado con el físico y/o la comida se suelen sentir oprimidas no solo por la sociedad, sino por sus propios pensamientos.  #ayudatca #anorexia #bulimia  #princesasanaymia #tca",anorexia,persona padecer cualquiera tipo trastorno relacionado físico comida soler sentir oprimida solo sociedad sino propio pensamiento
user0924,23d974a3378b,"Y para cenar :) https://recetasfaciles.com/recetas/ensalada-de-espinacas-champinon-bacon-y-queso …
  ensaladitaaaaa",control,cenar ensaladitaaaaa
user0925,6b3c4a29f699,Felicidad es darte cuenta de todo el tiempo que llevas sin acordarte de esta enfermedad #anorexia #bulimia  http://ow.ly/UM71r,anorexia,felicidad darte contar tiempo lleva acordartir enfermedad
user0926,3f2f62b64a46,"Quienes entrenan siempre tienen su bolso listo para ir al #Gym en cualquier momento, sin olvidar su #Chocolate 0% azúcar que es perfecto para personas . ¡Tu mejor compañero! #Zisnella #Light #Cacao #Calidad #Venezuela",control,entrenar siempre bolso listo ir cualquiera momento olvidar azúcar perfecto persona mejor compañero
user0927,6b3fa6b0a978,Esta canción la compuse para la persona que amo y siempre estaré contigo mi niña... Con MUCHO RESPETO ...,control,canción compuse persona amar siempre contigo niña respeto
user0928,507f6fe112ac,"Si estás en ese momento en el que #perderpeso es tu objetivo, existen 5 normas que no debes saltarte en la primera comida del día  http://ow.ly/yEnc30nlrtJ   

#desayuno #breakfast  er #comidasana",control,si momento objetivo existir norma deber saltartir primero comida día er
user0929,e83bc0c5d75f,"""@Thinspomy: Mamá, ¿por qué no hiciste así? #thinspo #thinspiration  https://twitter.com/Thinspomy/status/614079389878353921/photo/1pic.twitter.com/MwoUvvodCV """,anorexia,thinspomy mamá hiciste así
user0930,68446b1c3d71,Solo quiero ser bonita,anorexia,solo querer ser bonito
user0931,b5c70726b56b,Ya tengo hambre así que me tomaré otro café,anorexia,hambre así tomar café
user0932,83cd482ac8b5,ya son 4 días que no e echo ejercicio y me siento gorda :(  mi madre ya empieza a sospechar,anorexia,día echo ejercicio siento gordo madre empezar sospechar
user0933,c7d902e25548,"Super desayuno
Batido caramelo @foodspring_es 
Manzana
Frutos secos
Desde aqui https://www.foodspring.es/invite?ref=WU9KY1c3cmpMYTQ9 …  tenéis 15 EUROS de descuento inmediato en vuestra compra
#foodspring  #healthyfood #foodie #foodporn #shapeshake  #lifestyle #blogger",control,super desayuno batido caramelo foodspringes manzán frutos seco aqui euro descuento inmediato compra
user0934,facb563ec612,"- “Parece que ya viene el frío... ¿Unas manitas?”.
- “Eso es ?”.
- “Dice mi #abuela que, como te pongas tonto, no las catas”.
- “Es Real Food. Y #bio Y #ecológica. Y lo que diga ella”.

#FoodPorn #OldSchool #NoGames #MyKitchenMyRules #Nutrición",control,parecer venir frío uno manita decir ponga tonto cata real food decir
user0935,addeaf9abff7,"Se entrenó. Día de Piernas
Peso Muerto Sumo 3x8 con 115kg
Peso Muerto con #TrapBar 3x8 con 110kg
Sentadilla a una pierna 3x8
Sentadilla Skater 3x8
#Entrenamiento #Fuerza #Salud … https://www.instagram.com/p/BvXgQa8BFWT/?utm_source=ig_twitter_share&igshid=184noz8xhgg6t …",control,entrenar día pierna peso muerto sumo x kg peso muerto x kg sentadilla pierno x sentadilla skater x 
user0936,89580e070452,"Empezamos  el día  bien...
Todo esto solo tiene 114 #kcals 
y a la tarde tomo un té y listo.
#dieta #diet",anorexia,empezar día bien solo tarde tomo té listo
user0937,178edf2534d5,": y t das cuenta q ya entraste a est #infierno cuando t reprochas, lloras y se vuelve todo un martirio llevar un bocado a la boca",anorexia,t das cuenta q entrar est t reprocha llora volver martirio llevar bocado boco
user0938,8d8b65712c13,Estoy echa una vaca :v #me #GordaSuperGorda,anorexia,echa vaco v
user0939,92bdb1ddd871,"hoy ayunaré porque se que la comida es para la gente desnutrida y yo estoy gorda. 
#thinspo #thinspiration #proana  #anorexia #anorexic",anorexia,hoy ayunar comida gente desnutrido gordo
user0940,d4b4534c0df9,Ya no me importa cuanto diga la #balanza me importa si me veo lo suficientemente linda como para gustarme yo misma. #anorexia #or#no,anorexia,importar cuanto decir importar si ver suficientemente lindo gustarme mismo
user0941,4200e1a18448,"¿No saben de pastillas adelgazantes o algo así? Porque al parecer hasta el aire me engorda
#thinspo #fat #ana  #skinny",anorexia,saber pastilla adelgazant así parecer aire engordo
user0942,78afaadff845,"Lograr una #tonificación óptima no es una tarea sencilla, pero es posible lograrlo si realizas el #entrenamiento adecuado. Por ello, compartimos una rutina para #hombros, #brazos y #espalda que prepararon expertos de #SmartFit. #ejercicio 

http://ahf.mx/publicacion/tonifica-tu-cuerpo-con-esta-rutina-integral/50 …",control,lograr óptimo tarea sencillo posible lograr él si realiza adecuado él compartir rutín preparar experto
user0943,73c206b08e72,"Batido de verduras crudas: zanahoria, cebolla, pimiento rojo y aguacate + sal, aceite de oliva virgen  extra y vinagre de Jerez   er ing https://ift.tt/2uh5ewJ",control,batido verdura crudo zanahorio cebollo pimiento rojo aguacatar sal aceite olivo virgen extra vinagre jerez er ing
user0944,7696a3fbf79f,"Sabemos lo que te cuesta en estas fechas no pasarte de rosca con la comida... por eso te preparamos un menú con un poco de todo para que puedas disfrutar sin preocuparte: verduras de temporada, pescadito y marisco fresco y buenas piezas de carne  #menu #menudeldia",control,saber costar fecha pasar tú roscar comida preparar menú pueda disfrutar preocupartir verdura temporada pescadito marisco fresco buena pieza carne
user0945,248b96ec11be,". ""No trates de ser original, solo trata de ser bueno"" #calisthenics  #gym #mexico #fit #motivación #entrenamiento #abs #gimnasio #love #crossfit #gymnastics #music #strong #fuerza… https://www.instagram.com/p/BvJpREHjS2N/?utm_source=ig_twitter_share&igshid=7uq51m8gdga4 …",control,trat ser original solo tratar ser bueno
user0946,0582b56020c3,"El bacalao sí que es un #superalimento y en nuestro #blog te apuntamos algunos datos y curiosidades sobre este #pescado , genuino #rey  del #mar 
.
.
.
#cadiz #pescado #bacalao #recetas #cocina  #foodie #gastronomia  #comidasana

http://www.molineroava.com/blog/2019/01/13/ese-superalimento-llamado-bacalao/ …",control,bacalao apuntamo dato curiosidad genuino
user0947,c49f391c3db0,"La espirulina se usa como un complemento alimenticio. Dentro de una dieta equilibrada y con ejercicio físico bajas de peso rapidamente.
¡¡Comprar ahora!!
    
https://www.kichink.com/stores/lefit 
Venta de mayoreo y menudeo. 
#loveyourbody #lefitgel  #gymmotivation #gym",control,espirulín usar complemento alimenticio dentro dietar equilibrado ejercicio físico bajo peso rapidamente comprar ahora venta mayoreo menudeo
user0948,05289de94367,"Sin ejercicio??
 
Yo llevo en esto cerca de un mes,intentando adelgazar con dietas extremas desde los 11 y tengo 14,este mes cumplo los 15...",anorexia,ejercicio llevar cerca mesintentar adelgazar dieta extremo mes cumplo
user0949,d33ebb0f4071,"Y alguien ah comido como maldita gorda..odio las vacaciones no estoy sola y no puedo vomitar...me obligan a comer ""bien""",anorexia,alguien ah comer maldita gordaodio vacación solo poder vomitarme obligar comer bien
user0950,b96b4f96120d,"El ultimo twitt antes de irme a dormir~
Me encanta la noche,ya que no como nada, ni siento hambre.Porque no es asi todo el dia :'/",anorexia,ultimo twitt irme dormir encanta nocheya siento hambreporcar asi dia
user0951,33257a8a5bbd,"40 horas ayuno 
Vuelvo a las andadas..
Medio curarme me supuso engordar mas de 6 kg
#proana #promia
 #ayuno",anorexia,hora ayuno volver andado medio curarme suponer engordar mas kg
user0952,27416899d386,Exígete más! Tus clases de #TRX en la sucursal de #ElDorado  #YoEntrenoEnPowerClub  #Gym  https://ift.tt/2Wp9RkJ,control,exígete clase sucursal
user0953,4f00a38e6d49,Cuando moda y anorexia se ven unidas en un simple escaparate... http://ow.ly/xMuLp  #anorexia #delgadez #bulimia,control,moda anorexia ver unida simple escaparate
user0954,88514ef6ef0b,"Estos son los alimentos que son un completo desperdicio de dinero, tiempo, esfuerzo y practicamente todo: https://youtu.be/BDAJKR1c2sY 
—",control,alimento completo desperdicio dinero tiempo esfuerzo practicamente
user0955,10b267ff6d3a,Y si mando todo al carajo y una vez en la vida hago lo q d ♡  deseo y si en vez de esconderme salgo a perderme y observar el mundo,anorexia,si mandar carajo vez vida hacer q d desear si vez esconder yo salgo perder yo observar mundo
user0956,93321fccd8c3,"Décimo día de ayuno completo,
#RexyBill",anorexia,décimo día ayuno completo
user0957,5.44154E+11,"Hay demasiadas personas en mi casa #MeCagan no me dejan ir a vomitar y necesito vomitar, mi bulimia me lo pideeee",anorexia,demasiado persona casa dejar ir vomitar necesitar vomitar bulimia pideeee
user0958,0e1a826f71b0,"Ayer a la noche dejamos descongelando una ración que teníamos congelada del #chickenPilBil que hice hace un par de semanas, he hecho un poco de arroz (y así ya tenemos para alguna que otra cena de esta semana) y una ensalada sencilla y listo.
.
#Dinner",control,ayer noche dejar descongelar ración congelado hacer hacer par semana hecho arroz así alguno cena semán ensalado sencillo listo
user0959,23ddbfa17813,"Siempre hay opciones adecuadas cuando se sale a comer, solo has de querer buscarlas. 
#lowcarbdiet #alimentacionsaludable   #adelgazar https://www.instagram.com/p/BqeoA3hFR43/?utm_source=ig_twitter_share&igshid=1y0fnnwy8bv3z …",control,siempre opción adecuado salir comer solo querer buscarla
user0960,7dbdb020a615,"Para cenar huevos rotos en cama de coliflor con refrito de ajos y pimentón de la Vera.
Chupate esa Arguiñano 
#lowcarbdiet #alimentacionsaludable #realfooding … https://www.instagram.com/p/BurjLyCn2DG/?utm_source=ig_twitter_share&igshid=wx19t74j8tcf …",control,cenar huevo roto camar coliflor refrito ajo pimentón vera chupate arguiñano
user0961,ba4f9cbcd440,"Heeeellouuuusss! Mi desayuno de miércoles 
Tortitas de maíz con orégano + un huevo a la plancha + York y lo super vaso de agua con limón  no podía estar mas bueno!!!
#recetasJJFIT
Que tengais un super feliZZZZ día 
#JJFIT #realfooder  #nutrijuanafit",control,heeeellouuuusss desayuno miércoles tortita maíz orégano huevo plancha york super vaso agua limón poder mas bueno tengais super felizzzz día
user0962,6394acd9df46,"En mi casa en invierno, no falta un plato de cuchara ya sea en versión legumbre, guiso o sopa. 
La receta que acabo de publicar en el blog es uno de esos platos ricos ricos.
  http://piruletasdejamon.es/2019/02/11/verdinas-con-pulpo/ …
#verdinasconpulpo #recetaspiruletas #recetasollarapida #recetasamc",control,casar invierno faltar plato cuchar versión legumbre guiso sopa receta acabar publicar blog plato rico rico
user0963,e7c58cf283db,"Cuídate, por dentro y por fuera. Si tú estás bien, los demás estarán bien.
•
 #comidasaludable #equilibrioemocional #emociones #pensamientos 
•
Somos #cuerpoymente y hay que… https://www.instagram.com/p/Bk-Zr5bD_XT/?utm_source=ig_twitter_share&igshid=1521q3sf4yrz0 …",control,cuídatar dentro si bien demá bien
user0964,b823be689cde,"Sesión de #fotos de nuestros #platosfríos la #carnemechada y el #jamón se salen del plato!!!  y con vinito de #Jerez bien frío, perfecto para el aperitivo 

#tapas #copas  #foodporn #food #foodie #foodandwine #foodanddrink #VinosDeJerez #fino",control,sesión salir plato vinito bien frío perfecto aperitivo
user0965,a250371aecb4,Mañana hablamos sobre la obsesión con la imagen física y el peso #trastornosAlimenticios #Anorexia #Bulimia,control,mañana hablar obsesión imagen físico peso
user0966,2a676be8bc45,"Crema de col lombarda (¡suave, sorprendente y azul!)
¿A que queda chula? Pues además es una bomba de fibra. Y juro que no sabe a coles. Apuesto a que si decís que es ""sopa azul sorpresa"" nadie sospechará que lleva col  https://www.lowcarb.es/crema-de-col-lombarda/ … #vegan #paleo #lowcarb",control,crema col lombardir suave sorprendente azul quedar chular pues además bomba fibro juro saber coles apuesto si decís sopa azul sorpresa nadie sospechar llevar col
user0967,72d71322a97d,Antes de seguir no soy #proana o #promia de hecho estoy en contra de ellas por que  han destrozado mi vida y soy presa de ellas,anorexia,seguir hecho destrozado vida preso
user0968,67458c33c111,"Me gustan los #porqués , y si tienen que ver con  , más ""¿Por qué los alimentos #procesados propician la diabetes y otras enfermedades?"" (Aunque yo creo que se refiere más a #ultraprocesados  https://www.xatakaciencia.com/salud/que-alimentos-procesados-propician-diabetes-otras-enfermedades …  er",control,gustar si ver alimento propiciar diabetes enfermedad aunque creer referir er
user0969,1aea980cff76,"son las 2:11 de la mañana y me acabo de atracar a comida 
  #bulimia #bulimianervosa #bulimicgirl #bulimic #anorexia #anorexic #anorexiaeetclub #proana #promia #TCA #ED",anorexia,mañana acabar atracar comida
user0970,bf9544b07110,"si un asco, adelante, vamos con las críticas, a todo, mis piernas, mis brazos, mi espalda anchasoy una gorda que asco
#fat #thinspo #thin #thinspiration #proana  #anorexie #anorexic",anorexia,si asco adelante ir crítica pierna brazo espalda anchasoy gordo asco
user0971,7bce4ac8f7fc,"Estamos camino de digitalizar las #pegatinasrealfooder 
Para niños en entorno escolar o en casa, para motivar a comer 
Me están preguntando por ellas, la idea es dar un punto (+1) por cada día conseguido. ¿A quien no le gustan los retos?
@Midietacojea @ElComidista",control,camino digitalizar niño entorno escolar casar motivar comer preguntar idea dar punto cada día conseguido gustar reto midietacojeo elcomidista
user0972,8721dba99333,"La ensalada mas plástica y mala que he comido  (no la coman por favor )
 https://www.instagram.com/p/BVqix5sl2YY/",control,ensalado mas plástico malo comido comar favor
user0973,13e9d4e23774,"#LasMinasQueremos ser flacas, ser lindas, perfección",anorexia,ser flaca ser lindas perfección
user0974,f7f7756990aa,Hoy no a sido un gran día pero han habido peores.. les deseo un buen comienzo de semana  #proana #promia Be strong prince & princess,anorexia,hoy ser gran día peor deseo buen comienzo semana bir strong prince princess
user0975,c3a8c794e07c,Pues eso!  y menos !!!,control,pues menos
user0976,a3f38b56d166,"Yo me lo guiso, yo me lo como.   #integral #casero #Bread",control,guiso
user0977,6fc213746165,"65kg, y me veía obesa porque solo tumbada mis costillas salían solas.
Imaginaos como me siento pesando 70kg.",anorexia,kg ver obesa solo tumbado costilla salir solo imaginao siento pesar kg
user0978,c31a14572046,"Deberían prohibir el blog de  
Hacen apología a la anorexia, la bulimia y encima acosan psicológicamente a sus seguidor@s.",control,deber prohibir blog hacer apología anorexia bulimio encima acosar psicológicamente seguidors
user0979,8b405f453a65,"Hoy se cumple una semana de que empecé con esto y ya no puedo más, vi que hay pan en mí casa y tengo un GRAN deseo de comer, aunque sea un poco, pero me voy a contener... #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia,hoy cumplir semana empezar poder ver pan casa gran desear comer aunque ir contener
